t,o,h,l,c
2019-01-10T11:45:00+0530,27584.75,27597.3,27549.35,27562.15
2019-01-10T12:00:00+0530,27561.65,27562.05,27514.95,27550.7
2019-01-10T12:15:00+0530,27549.95,27560.1,27519.3,27525.95
2019-01-10T12:30:00+0530,27526.2,27583.3,27522.05,27565.85
2019-01-10T12:45:00+0530,27564.9,27574.9,27527.8,27548.3
2019-01-10T13:00:00+0530,27547.05,27571.9,27534.35,27568.05
2019-01-10T13:15:00+0530,27570.1,27580.4,27528.25,27540.2
2019-01-10T13:30:00+0530,27542.85,27553.05,27494.9,27544.4
2019-01-10T13:45:00+0530,27545.6,27563.35,27515.8,27549.05
2019-01-10T14:00:00+0530,27549.8,27572.7,27534.35,27562.15
2019-01-10T14:15:00+0530,27562.45,27565.05,27491.45,27513.7
2019-01-10T14:30:00+0530,27515.65,27548.7,27510.95,27523.8
2019-01-10T14:45:00+0530,27529.15,27561.9,27507.6,27554.2
2019-01-10T15:00:00+0530,27555.65,27577.1,27517.8,27521.2
2019-01-10T15:15:00+0530,27520.5,27534.5,27496.05,27526.25
2019-01-11T09:15:00+0530,27602.8,27612.15,27548.9,27559.1
2019-01-11T09:30:00+0530,27556.15,27585.0,27531.85,27582.5
2019-01-11T09:45:00+0530,27583.5,27594.2,27532.6,27548.6
2019-01-11T10:00:00+0530,27545.1,27551.05,27519.4,27532.2
2019-01-11T10:15:00+0530,27529.9,27533.75,27493.05,27528.5
2019-01-11T10:30:00+0530,27528.3,27528.3,27471.75,27480.7
2019-01-11T10:45:00+0530,27480.95,27494.2,27461.95,27476.7
2019-01-11T11:00:00+0530,27476.3,27487.25,27465.25,27476.3
2019-01-11T11:15:00+0530,27475.7,27488.7,27460.4,27480.75
2019-01-11T11:30:00+0530,27483.5,27483.5,27434.0,27456.2
2019-01-11T11:45:00+0530,27457.85,27465.8,27435.65,27439.95
2019-01-11T12:00:00+0530,27442.75,27454.8,27405.15,27452.8
2019-01-11T12:15:00+0530,27452.85,27454.2,27427.85,27434.6
2019-01-11T12:30:00+0530,27434.9,27438.45,27419.5,27429.65
2019-01-11T12:45:00+0530,27429.05,27438.2,27405.4,27433.55
2019-01-11T13:00:00+0530,27432.4,27468.0,27424.9,27446.15
2019-01-11T13:15:00+0530,27446.15,27454.45,27407.55,27430.35
2019-01-11T13:30:00+0530,27430.35,27440.25,27397.8,27397.8
2019-01-11T13:45:00+0530,27392.95,27421.2,27385.55,27407.1
2019-01-11T14:00:00+0530,27405.4,27446.8,27383.75,27437.35
2019-01-11T14:15:00+0530,27434.2,27479.35,27424.6,27454.25
2019-01-11T14:30:00+0530,27452.95,27499.35,27438.25,27482.5
2019-01-11T14:45:00+0530,27481.85,27498.6,27456.85,27474.9
2019-01-11T15:00:00+0530,27473.2,27509.3,27470.9,27492.25
2019-01-11T15:15:00+0530,27489.8,27493.75,27405.4,27420.4
2019-01-14T09:15:00+0530,27389.2,27389.2,27224.1,27255.85
2019-01-14T09:30:00+0530,27254.95,27292.25,27240.95,27285.25
2019-01-14T09:45:00+0530,27288.85,27292.15,27226.8,27238.75
2019-01-14T10:00:00+0530,27236.6,27257.5,27222.8,27224.85
2019-01-14T10:15:00+0530,27224.15,27250.95,27217.6,27236.0
2019-01-14T10:30:00+0530,27235.9,27257.5,27233.85,27253.8
2019-01-14T10:45:00+0530,27253.9,27269.75,27241.6,27248.3
2019-01-14T11:00:00+0530,27248.4,27266.0,27240.15,27243.95
2019-01-14T11:15:00+0530,27243.3,27243.9,27228.75,27243.1
2019-01-14T11:30:00+0530,27242.2,27246.1,27210.25,27215.7
2019-01-14T11:45:00+0530,27216.1,27225.65,27182.25,27191.7
2019-01-14T12:00:00+0530,27191.5,27218.75,27187.45,27210.95
2019-01-14T12:15:00+0530,27211.65,27244.4,27211.15,27230.8
2019-01-14T12:30:00+0530,27232.2,27279.9,27232.2,27256.35
2019-01-14T12:45:00+0530,27255.1,27267.65,27236.55,27261.5
2019-01-14T13:00:00+0530,27261.15,27286.1,27244.4,27247.15
2019-01-14T13:15:00+0530,27246.85,27273.7,27235.7,27267.95
2019-01-14T13:30:00+0530,27267.95,27315.25,27263.85,27297.4
2019-01-14T13:45:00+0530,27298.35,27307.0,27274.75,27281.15
2019-01-14T14:00:00+0530,27281.1,27290.05,27231.25,27279.4
2019-01-14T14:15:00+0530,27278.55,27309.65,27278.55,27294.0
2019-01-14T14:30:00+0530,27294.45,27305.5,27261.35,27293.5
2019-01-14T14:45:00+0530,27293.15,27296.25,27256.3,27263.2
2019-01-14T15:00:00+0530,27264.6,27281.65,27251.3,27258.7
2019-01-14T15:15:00+0530,27256.55,27260.25,27234.1,27252.2
2019-01-15T09:15:00+0530,27317.55,27379.55,27317.55,27374.0
2019-01-15T09:30:00+0530,27374.85,27426.1,27373.7,27383.6
2019-01-15T09:45:00+0530,27381.7,27410.85,27375.55,27386.3
2019-01-15T10:00:00+0530,27384.85,27400.0,27372.55,27383.25
2019-01-15T10:15:00+0530,27384.7,27390.45,27354.25,27367.65
2019-01-15T10:30:00+0530,27368.5,27393.75,27365.95,27391.25
2019-01-15T10:45:00+0530,27392.8,27410.4,27370.95,27386.05
2019-01-15T11:00:00+0530,27386.6,27418.65,27380.9,27400.4
2019-01-15T11:15:00+0530,27400.15,27436.4,27400.15,27433.2
2019-01-15T11:30:00+0530,27430.9,27447.0,27411.4,27415.65
2019-01-15T11:45:00+0530,27415.5,27422.7,27388.25,27397.1
2019-01-15T12:00:00+0530,27397.65,27403.7,27377.05,27381.9
2019-01-15T12:15:00+0530,27382.15,27382.15,27359.8,27360.75
2019-01-15T12:30:00+0530,27359.8,27389.45,27357.25,27378.3
2019-01-15T12:45:00+0530,27378.8,27384.7,27364.2,27378.0
2019-01-15T13:00:00+0530,27377.6,27387.55,27365.2,27377.7
2019-01-15T13:15:00+0530,27377.65,27391.25,27369.75,27373.6
2019-01-15T13:30:00+0530,27371.95,27400.15,27370.8,27394.95
2019-01-15T13:45:00+0530,27394.85,27400.9,27360.4,27390.0
2019-01-15T14:00:00+0530,27392.95,27395.05,27341.85,27368.2
2019-01-15T14:15:00+0530,27367.4,27398.35,27362.8,27395.85
2019-01-15T14:30:00+0530,27396.6,27400.55,27370.55,27382.8
2019-01-15T14:45:00+0530,27381.5,27398.05,27370.1,27384.6
2019-01-15T15:00:00+0530,27385.6,27416.85,27384.15,27405.25
2019-01-15T15:15:00+0530,27405.2,27422.0,27383.0,27388.9
2019-01-16T09:15:00+0530,27405.65,27517.45,27405.65,27512.95
2019-01-16T09:30:00+0530,27511.45,27543.65,27498.3,27506.65
2019-01-16T09:45:00+0530,27504.55,27531.55,27493.5,27520.65
2019-01-16T10:00:00+0530,27521.7,27551.6,27520.8,27547.45
2019-01-16T10:15:00+0530,27547.3,27551.65,27508.5,27519.9
2019-01-16T10:30:00+0530,27518.6,27537.4,27505.95,27530.8
2019-01-16T10:45:00+0530,27531.45,27543.95,27506.25,27506.9
2019-01-16T11:00:00+0530,27507.6,27517.3,27485.1,27495.5
2019-01-16T11:15:00+0530,27496.1,27516.9,27470.85,27506.35
2019-01-16T11:30:00+0530,27507.65,27520.5,27504.75,27511.25
2019-01-16T11:45:00+0530,27510.9,27528.95,27507.05,27527.6
2019-01-16T12:00:00+0530,27526.6,27539.65,27516.4,27522.95
2019-01-16T12:15:00+0530,27524.7,27533.4,27509.0,27516.0
2019-01-16T12:30:00+0530,27514.0,27552.65,27512.65,27540.75
2019-01-16T12:45:00+0530,27541.2,27554.75,27528.65,27540.1
2019-01-16T13:00:00+0530,27540.3,27543.4,27504.1,27510.0
2019-01-16T13:15:00+0530,27510.4,27522.85,27496.1,27513.75
2019-01-16T13:30:00+0530,27514.65,27516.6,27483.8,27502.05
2019-01-16T13:45:00+0530,27501.6,27509.15,27474.2,27507.95
2019-01-16T14:00:00+0530,27509.15,27509.15,27462.5,27477.45
2019-01-16T14:15:00+0530,27477.5,27516.05,27463.75,27515.05
2019-01-16T14:30:00+0530,27515.85,27531.2,27501.55,27519.95
2019-01-16T14:45:00+0530,27518.95,27533.2,27495.6,27515.65
2019-01-16T15:00:00+0530,27513.85,27522.2,27484.5,27491.55
2019-01-16T15:15:00+0530,27491.7,27497.55,27442.15,27451.85
2019-01-17T09:15:00+0530,27568.6,27570.45,27481.1,27482.5
2019-01-17T09:30:00+0530,27484.2,27519.65,27479.4,27508.65
2019-01-17T09:45:00+0530,27508.35,27525.95,27487.4,27513.65
2019-01-17T10:00:00+0530,27514.35,27522.5,27491.95,27516.05
2019-01-17T10:15:00+0530,27516.45,27539.4,27506.0,27506.0
2019-01-17T10:30:00+0530,27506.4,27510.1,27478.65,27485.6
2019-01-17T10:45:00+0530,27485.25,27489.4,27464.9,27488.6
2019-01-17T11:00:00+0530,27489.15,27510.25,27481.6,27506.35
2019-01-17T11:15:00+0530,27506.25,27514.75,27491.75,27496.05
2019-01-17T11:30:00+0530,27496.45,27499.5,27478.4,27483.95
2019-01-17T11:45:00+0530,27480.5,27488.9,27458.95,27468.9
2019-01-17T12:00:00+0530,27470.1,27470.1,27445.05,27460.3
2019-01-17T12:15:00+0530,27458.85,27459.05,27419.5,27441.8
2019-01-17T12:30:00+0530,27440.2,27453.15,27424.4,27447.55
2019-01-17T12:45:00+0530,27445.3,27450.0,27405.5,27418.55
2019-01-17T13:00:00+0530,27417.9,27429.8,27386.35,27417.9
2019-01-17T13:15:00+0530,27418.7,27418.9,27362.65,27389.65
2019-01-17T13:30:00+0530,27387.55,27390.8,27362.75,27373.95
2019-01-17T13:45:00+0530,27374.75,27379.05,27336.2,27361.55
2019-01-17T14:00:00+0530,27362.25,27401.95,27350.45,27397.55
2019-01-17T14:15:00+0530,27396.95,27502.8,27396.95,27502.8
2019-01-17T14:30:00+0530,27503.35,27566.9,27499.85,27542.4
2019-01-17T14:45:00+0530,27540.3,27611.55,27537.05,27587.1
2019-01-17T15:00:00+0530,27586.0,27602.9,27492.05,27527.05
2019-01-17T15:15:00+0530,27523.2,27531.3,27486.35,27495.35
2019-01-18T09:15:00+0530,27550.05,27571.55,27445.3,27447.25
2019-01-18T09:30:00+0530,27447.45,27521.6,27430.2,27494.9
2019-01-18T09:45:00+0530,27493.0,27559.05,27488.85,27514.5
2019-01-18T10:00:00+0530,27513.95,27522.85,27440.35,27457.5
2019-01-18T10:15:00+0530,27458.4,27463.95,27410.95,27453.95
2019-01-18T10:30:00+0530,27461.15,27482.65,27452.75,27469.75
2019-01-18T10:45:00+0530,27469.75,27528.55,27468.55,27502.2
2019-01-18T11:00:00+0530,27500.7,27513.6,27486.6,27490.3
2019-01-18T11:15:00+0530,27490.15,27506.5,27475.65,27504.95
2019-01-18T11:30:00+0530,27504.9,27515.6,27498.95,27512.2
2019-01-18T11:45:00+0530,27512.8,27525.15,27487.0,27522.1
2019-01-18T12:00:00+0530,27522.55,27522.9,27452.25,27458.15
2019-01-18T12:15:00+0530,27459.95,27472.85,27456.5,27465.1
2019-01-18T12:30:00+0530,27465.7,27487.55,27450.65,27475.35
2019-01-18T12:45:00+0530,27475.45,27479.1,27431.6,27458.35
2019-01-18T13:00:00+0530,27458.55,27480.4,27446.75,27473.5
2019-01-18T13:15:00+0530,27472.55,27484.5,27458.6,27475.15
2019-01-18T13:30:00+0530,27473.85,27511.05,27470.45,27500.45
2019-01-18T13:45:00+0530,27494.45,27543.9,27480.95,27536.05
2019-01-18T14:00:00+0530,27534.55,27563.9,27511.4,27521.25
2019-01-18T14:15:00+0530,27522.45,27535.0,27466.1,27492.5
2019-01-18T14:30:00+0530,27492.3,27510.0,27465.55,27498.1
2019-01-18T14:45:00+0530,27497.05,27511.6,27452.35,27452.35
2019-01-18T15:00:00+0530,27452.05,27476.75,27441.05,27445.05
2019-01-18T15:15:00+0530,27446.0,27474.9,27437.4,27465.1
2019-01-21T09:15:00+0530,27514.55,27514.55,27390.05,27420.45
2019-01-21T09:30:00+0530,27420.35,27549.3,27400.9,27511.75
2019-01-21T09:45:00+0530,27510.6,27579.5,27510.6,27567.85
2019-01-21T10:00:00+0530,27570.2,27603.65,27552.5,27564.2
2019-01-21T10:15:00+0530,27563.95,27575.95,27538.9,27554.0
2019-01-21T10:30:00+0530,27553.5,27581.5,27532.2,27552.1
2019-01-21T10:45:00+0530,27552.15,27568.35,27538.45,27565.05
2019-01-21T11:00:00+0530,27562.75,27569.4,27524.7,27535.0
2019-01-21T11:15:00+0530,27533.55,27546.1,27488.35,27510.65
2019-01-21T11:30:00+0530,27510.35,27535.7,27505.9,27527.15
2019-01-21T11:45:00+0530,27529.45,27545.0,27510.8,27533.75
2019-01-21T12:00:00+0530,27528.95,27538.1,27501.45,27522.75
2019-01-21T12:15:00+0530,27522.75,27536.3,27514.3,27530.55
2019-01-21T12:30:00+0530,27530.95,27586.1,27525.0,27580.75
2019-01-21T12:45:00+0530,27582.45,27591.1,27547.35,27586.55
2019-01-21T13:00:00+0530,27587.4,27617.95,27571.35,27609.55
2019-01-21T13:15:00+0530,27606.6,27622.2,27594.25,27605.85
2019-01-21T13:30:00+0530,27606.4,27613.75,27560.65,27580.9
2019-01-21T13:45:00+0530,27580.2,27582.2,27517.55,27578.9
2019-01-21T14:00:00+0530,27578.7,27595.2,27550.55,27561.05
2019-01-21T14:15:00+0530,27561.3,27572.45,27532.3,27552.2
2019-01-21T14:30:00+0530,27549.85,27581.35,27530.75,27572.45
2019-01-21T14:45:00+0530,27569.05,27581.15,27554.4,27575.35
2019-01-21T15:00:00+0530,27576.65,27580.5,27523.1,27537.8
2019-01-21T15:15:00+0530,27537.5,27543.55,27501.5,27523.7
2019-01-22T09:15:00+0530,27526.55,27526.55,27425.7,27454.75
2019-01-22T09:30:00+0530,27447.3,27483.9,27424.4,27469.35
2019-01-22T09:45:00+0530,27469.3,27485.15,27455.3,27461.4
2019-01-22T10:00:00+0530,27463.85,27469.6,27444.7,27467.55
2019-01-22T10:15:00+0530,27467.55,27495.7,27458.25,27469.75
2019-01-22T10:30:00+0530,27470.4,27482.45,27432.8,27440.65
2019-01-22T10:45:00+0530,27437.3,27458.55,27419.55,27453.7
2019-01-22T11:00:00+0530,27453.05,27466.05,27413.7,27418.5
2019-01-22T11:15:00+0530,27416.95,27446.4,27402.75,27431.1
2019-01-22T11:30:00+0530,27430.5,27444.5,27409.0,27431.2
2019-01-22T11:45:00+0530,27432.25,27448.3,27423.85,27433.7
2019-01-22T12:00:00+0530,27432.2,27434.75,27386.2,27410.0
2019-01-22T12:15:00+0530,27412.0,27439.55,27396.8,27439.55
2019-01-22T12:30:00+0530,27440.65,27464.8,27435.05,27442.75
2019-01-22T12:45:00+0530,27442.45,27454.8,27421.6,27442.7
2019-01-22T13:00:00+0530,27443.05,27472.3,27434.05,27434.65
2019-01-22T13:15:00+0530,27434.3,27447.6,27426.1,27435.95
2019-01-22T13:30:00+0530,27433.45,27496.6,27426.25,27473.7
2019-01-22T13:45:00+0530,27472.1,27513.55,27468.5,27472.85
2019-01-22T14:00:00+0530,27471.9,27519.0,27468.35,27515.9
2019-01-22T14:15:00+0530,27514.05,27515.8,27459.7,27475.2
2019-01-22T14:30:00+0530,27475.65,27496.25,27461.2,27468.05
2019-01-22T14:45:00+0530,27470.05,27485.25,27455.6,27466.15
2019-01-22T15:00:00+0530,27467.75,27500.25,27467.75,27485.5
2019-01-22T15:15:00+0530,27484.2,27495.2,27456.7,27470.55
2019-01-23T09:15:00+0530,27493.1,27543.95,27438.65,27510.2
2019-01-23T09:30:00+0530,27510.95,27516.05,27447.0,27485.1
2019-01-23T09:45:00+0530,27484.75,27487.45,27456.4,27464.4
2019-01-23T10:00:00+0530,27464.55,27480.2,27439.75,27462.55
2019-01-23T10:15:00+0530,27462.4,27480.05,27452.2,27472.6
2019-01-23T10:30:00+0530,27475.4,27478.25,27447.7,27464.0
2019-01-23T10:45:00+0530,27465.4,27467.75,27441.1,27464.65
2019-01-23T11:00:00+0530,27466.2,27470.85,27448.5,27456.5
2019-01-23T11:15:00+0530,27461.0,27511.25,27459.55,27502.0
2019-01-23T11:30:00+0530,27502.7,27523.7,27498.65,27506.9
2019-01-23T11:45:00+0530,27506.65,27521.9,27492.0,27509.8
2019-01-23T12:00:00+0530,27509.8,27554.4,27506.3,27548.35
2019-01-23T12:15:00+0530,27549.55,27563.55,27534.35,27559.75
2019-01-23T12:30:00+0530,27558.35,27562.9,27526.7,27541.7
2019-01-23T12:45:00+0530,27541.7,27545.45,27524.2,27530.3
2019-01-23T13:00:00+0530,27530.9,27540.35,27506.2,27519.85
2019-01-23T13:15:00+0530,27519.55,27521.3,27481.55,27483.9
2019-01-23T13:30:00+0530,27484.9,27495.3,27456.1,27468.55
2019-01-23T13:45:00+0530,27469.15,27511.65,27461.1,27499.75
2019-01-23T14:00:00+0530,27500.1,27517.95,27486.5,27500.55
2019-01-23T14:15:00+0530,27505.15,27510.95,27410.4,27414.0
2019-01-23T14:30:00+0530,27411.25,27418.05,27341.2,27359.0
2019-01-23T14:45:00+0530,27360.05,27382.25,27332.85,27356.65
2019-01-23T15:00:00+0530,27357.05,27361.6,27215.25,27229.4
2019-01-23T15:15:00+0530,27228.6,27247.9,27201.4,27229.55
2019-01-24T09:15:00+0530,27273.5,27282.85,27184.25,27209.35
2019-01-24T09:30:00+0530,27209.65,27223.45,27177.65,27214.0
2019-01-24T09:45:00+0530,27216.75,27276.85,27215.75,27241.5
2019-01-24T10:00:00+0530,27241.2,27250.9,27210.4,27231.85
2019-01-24T10:15:00+0530,27232.3,27250.0,27217.7,27236.7
2019-01-24T10:30:00+0530,27238.05,27282.65,27213.45,27277.4
2019-01-24T10:45:00+0530,27277.8,27305.45,27272.2,27286.3
2019-01-24T11:00:00+0530,27283.95,27287.25,27215.5,27221.5
2019-01-24T11:15:00+0530,27222.95,27235.75,27184.45,27234.2
2019-01-24T11:30:00+0530,27234.75,27236.25,27173.5,27198.9
2019-01-24T11:45:00+0530,27198.65,27201.25,27182.55,27192.85
2019-01-24T12:00:00+0530,27193.55,27228.9,27189.05,27209.35
2019-01-24T12:15:00+0530,27208.65,27233.45,27198.1,27206.55
2019-01-24T12:30:00+0530,27205.4,27211.9,27151.85,27166.55
2019-01-24T12:45:00+0530,27165.95,27183.15,27153.1,27163.8
2019-01-24T13:00:00+0530,27162.9,27193.05,27160.75,27189.9
2019-01-24T13:15:00+0530,27189.3,27210.15,27172.1,27186.4
2019-01-24T13:30:00+0530,27185.6,27186.4,27143.55,27151.3
2019-01-24T13:45:00+0530,27151.65,27210.7,27142.8,27198.3
2019-01-24T14:00:00+0530,27199.2,27252.15,27178.15,27212.95
2019-01-24T14:15:00+0530,27211.8,27245.6,27206.65,27229.35
2019-01-24T14:30:00+0530,27229.05,27247.0,27201.1,27240.5
2019-01-24T14:45:00+0530,27240.6,27245.7,27170.8,27170.8
2019-01-24T15:00:00+0530,27173.5,27305.85,27153.8,27292.7
2019-01-24T15:15:00+0530,27290.7,27339.8,27277.15,27297.95
2019-01-25T09:15:00+0530,27261.45,27431.4,27261.45,27399.15
2019-01-25T09:30:00+0530,27398.5,27422.05,27380.15,27383.05
2019-01-25T09:45:00+0530,27384.5,27408.0,27368.4,27395.7
2019-01-25T10:00:00+0530,27397.2,27416.1,27370.35,27371.1
2019-01-25T10:15:00+0530,27371.0,27373.3,27352.5,27363.55
2019-01-25T10:30:00+0530,27364.45,27374.8,27345.9,27368.9
2019-01-25T10:45:00+0530,27368.35,27386.9,27355.6,27363.6
2019-01-25T11:00:00+0530,27363.15,27376.8,27354.45,27368.85
2019-01-25T11:15:00+0530,27368.75,27369.1,27330.3,27344.1
2019-01-25T11:30:00+0530,27350.2,27364.65,27328.25,27351.9
2019-01-25T11:45:00+0530,27352.2,27371.25,27340.15,27357.45
2019-01-25T12:00:00+0530,27355.9,27377.4,27346.4,27362.9
2019-01-25T12:15:00+0530,27364.8,27371.0,27343.85,27352.2
2019-01-25T12:30:00+0530,27352.2,27383.75,27343.7,27365.75
2019-01-25T12:45:00+0530,27365.05,27390.35,27359.85,27385.45
2019-01-25T13:00:00+0530,27385.45,27391.45,27351.65,27363.15
2019-01-25T13:15:00+0530,27363.15,27374.55,27339.4,27372.5
2019-01-25T13:30:00+0530,27373.5,27373.5,27279.7,27283.75
2019-01-25T13:45:00+0530,27282.45,27316.0,27257.55,27285.55
2019-01-25T14:00:00+0530,27284.65,27286.15,27185.55,27225.85
2019-01-25T14:15:00+0530,27228.55,27237.15,27131.3,27206.95
2019-01-25T14:30:00+0530,27208.65,27245.8,27180.95,27208.45
2019-01-25T14:45:00+0530,27211.55,27227.25,27097.05,27114.3
2019-01-25T15:00:00+0530,27111.15,27161.95,27045.6,27080.3
2019-01-25T15:15:00+0530,27084.9,27144.05,27078.5,27119.2
2019-01-28T09:15:00+0530,27041.45,27131.8,26988.6,27060.15
2019-01-28T09:30:00+0530,27060.35,27063.85,26878.45,26911.5
2019-01-28T09:45:00+0530,26913.6,26928.4,26818.35,26860.3
2019-01-28T10:00:00+0530,26864.1,26888.35,26845.25,26853.9
2019-01-28T10:15:00+0530,26853.7,26876.9,26830.8,26863.0
2019-01-28T10:30:00+0530,26863.45,26863.7,26805.25,26841.7
2019-01-28T10:45:00+0530,26843.8,26874.05,26836.7,26846.5
2019-01-28T11:00:00+0530,26847.5,26863.55,26811.65,26813.8
2019-01-28T11:15:00+0530,26814.2,26814.5,26732.95,26756.45
2019-01-28T11:30:00+0530,26756.95,26764.85,26687.85,26720.2
2019-01-28T11:45:00+0530,26719.7,26761.6,26656.25,26753.2
2019-01-28T12:00:00+0530,26752.65,26771.9,26722.7,26731.6
2019-01-28T12:15:00+0530,26730.65,26739.5,26705.6,26736.3
2019-01-28T12:30:00+0530,26736.65,26744.05,26697.95,26705.65
2019-01-28T12:45:00+0530,26706.65,26727.0,26695.2,26721.05
2019-01-28T13:00:00+0530,26724.85,26745.5,26681.5,26711.05
2019-01-28T13:15:00+0530,26712.8,26725.85,26688.55,26712.15
2019-01-28T13:30:00+0530,26712.1,26714.85,26610.6,26620.8
2019-01-28T13:45:00+0530,26621.0,26639.9,26598.8,26614.25
2019-01-28T14:00:00+0530,26617.85,26647.95,26592.1,26620.4
2019-01-28T14:15:00+0530,26620.0,26658.75,26588.15,26628.25
2019-01-28T14:30:00+0530,26626.8,26768.75,26626.8,26661.3
2019-01-28T14:45:00+0530,26660.55,26728.8,26659.65,26667.3
2019-01-28T15:00:00+0530,26664.4,26702.35,26601.95,26615.9
2019-01-28T15:15:00+0530,26617.2,26710.6,26603.65,26710.25
2019-01-29T09:15:00+0530,26616.25,26704.05,26554.25,26661.0
2019-01-29T09:30:00+0530,26663.45,26687.0,26604.65,26654.85
2019-01-29T09:45:00+0530,26657.4,26711.85,26648.15,26672.85
2019-01-29T10:00:00+0530,26673.25,26675.6,26627.75,26633.1
2019-01-29T10:15:00+0530,26638.3,26674.05,26621.1,26662.7
2019-01-29T10:30:00+0530,26663.8,26679.45,26633.2,26652.45
2019-01-29T10:45:00+0530,26654.8,26659.9,26604.2,26637.55
2019-01-29T11:00:00+0530,26638.9,26662.85,26628.25,26634.8
2019-01-29T11:15:00+0530,26637.75,26645.05,26626.2,26630.9
2019-01-29T11:30:00+0530,26634.9,26659.75,26633.25,26657.65
2019-01-29T11:45:00+0530,26658.75,26692.2,26647.5,26649.1
2019-01-29T12:00:00+0530,26648.85,26683.6,26645.85,26677.55
2019-01-29T12:15:00+0530,26679.85,26742.6,26657.3,26690.75
2019-01-29T12:30:00+0530,26693.0,26706.05,26623.85,26623.85
2019-01-29T12:45:00+0530,26625.0,26632.15,26563.55,26591.3
2019-01-29T13:00:00+0530,26592.2,26596.2,26515.3,26515.3
2019-01-29T13:15:00+0530,26517.15,26558.65,26479.7,26535.5
2019-01-29T13:30:00+0530,26535.4,26556.7,26494.3,26500.15
2019-01-29T13:45:00+0530,26499.5,26541.05,26478.7,26517.1
2019-01-29T14:00:00+0530,26512.55,26551.55,26494.5,26497.2
2019-01-29T14:15:00+0530,26498.35,26564.75,26494.1,26535.6
2019-01-29T14:30:00+0530,26536.95,26536.95,26443.7,26458.05
2019-01-29T14:45:00+0530,26458.0,26540.3,26455.8,26502.0
2019-01-29T15:00:00+0530,26502.35,26585.3,26495.6,26512.15
2019-01-29T15:15:00+0530,26510.8,26683.65,26508.95,26680.5
2019-01-30T09:15:00+0530,26789.75,26822.05,26722.85,26756.9
2019-01-30T09:30:00+0530,26757.55,26805.8,26749.1,26761.35
2019-01-30T09:45:00+0530,26761.4,26800.8,26745.45,26793.9
2019-01-30T10:00:00+0530,26790.65,26821.85,26775.45,26807.2
2019-01-30T10:15:00+0530,26806.1,26808.2,26734.5,26750.25
2019-01-30T10:30:00+0530,26754.15,26754.15,26695.05,26710.5
2019-01-30T10:45:00+0530,26708.6,26775.2,26707.65,26742.75
2019-01-30T11:00:00+0530,26743.8,26743.8,26699.25,26705.15
2019-01-30T11:15:00+0530,26706.1,26758.65,26697.7,26754.8
2019-01-30T11:30:00+0530,26755.25,26767.95,26717.95,26754.65
2019-01-30T11:45:00+0530,26754.25,26754.25,26714.95,26717.5
2019-01-30T12:00:00+0530,26714.9,26738.2,26711.95,26734.65
2019-01-30T12:15:00+0530,26732.95,26753.1,26731.7,26747.4
2019-01-30T12:30:00+0530,26748.7,26799.95,26730.95,26797.65
2019-01-30T12:45:00+0530,26799.1,26823.0,26770.4,26807.5
2019-01-30T13:00:00+0530,26806.4,26855.15,26803.4,26819.1
2019-01-30T13:15:00+0530,26819.2,26826.6,26795.8,26809.9
2019-01-30T13:30:00+0530,26809.65,26841.6,26769.9,26797.95
2019-01-30T13:45:00+0530,26794.7,26822.85,26785.55,26816.8
2019-01-30T14:00:00+0530,26816.75,26844.6,26812.45,26818.85
2019-01-30T14:15:00+0530,26819.15,26910.1,26819.15,26908.5
2019-01-30T14:30:00+0530,26907.3,26915.0,26778.3,26802.4
2019-01-30T14:45:00+0530,26801.3,26818.7,26737.95,26780.25
2019-01-30T15:00:00+0530,26779.15,26853.25,26765.7,26818.2
2019-01-30T15:15:00+0530,26816.2,26858.75,26797.75,26831.45
2019-01-31T09:15:00+0530,26969.15,26990.1,26908.0,26942.05
2019-01-31T09:30:00+0530,26942.95,26956.9,26908.9,26920.8
2019-01-31T09:45:00+0530,26921.85,26936.45,26892.8,26934.85
2019-01-31T10:00:00+0530,26933.05,26946.1,26912.0,26927.4
2019-01-31T10:15:00+0530,26929.6,26946.15,26900.15,26938.55
2019-01-31T10:30:00+0530,26939.35,26991.05,26924.7,26971.45
2019-01-31T10:45:00+0530,26976.2,27002.85,26963.95,26994.7
2019-01-31T11:00:00+0530,26992.35,27015.95,26990.9,27003.7
2019-01-31T11:15:00+0530,27003.4,27044.2,26983.7,27042.95
2019-01-31T11:30:00+0530,27044.0,27070.9,27031.75,27049.25
